WellID,Date,MethodID,CHP,THP,Temp,Choke,Qinj,PVT_fvFO,PVT_Zed,PVT_SpgO,PVT_SpgGP,Rel_Oper_Press,Rel_Crit_Press,WC,Test_Liquid,Test_Oil,Test_Water
84,7/23/2012,9008,21.50909,15.9,96.87778,1.725,0,1.114856,0.9729372,0.92303,0.799,0.7511782,0.5303218,0.3666667,10986,10945.72,40.282
84,7/24/2012,9008,21.53333,15.94167,97.465,1.725,0,1.115611,0.9730617,0.92303,0.799,0.7522177,0.5303447,0.3239583,10986,10950.41,35.59007
84,7/25/2012,9008,21.53846,15.98077,97.93182,1.725,0,1.116182,0.9731763,0.92303,0.799,0.7537791,0.5303867,0.28125,10986,10955.1,30.89812
84,7/26/2012,9008,21.53572,16.01786,99.60455,1.725,0,1.118186,0.973606,0.92303,0.799,0.7555141,0.5305761,0.325,10986,10950.3,35.7045
84,7/27/2012,9008,21.54,16.05,100.2773,1.725,0,1.119005,0.9737706,0.92303,0.799,0.7567946,0.5306409,0.335,10986,10949.2,36.8031
84,7/28/2012,9008,21.98333,16.33667,100.8227,1.725,0,1.1206,0.9734173,0.92303,0.799,0.7546724,0.5299516,0.3264286,10986,10950.14,35.86144
84,7/29/2012,9008,21.99333,16.34667,101.2864,1.725,0,1.121179,0.973524,0.92303,0.799,0.754779,0.5299854,0.3178571,10986,10951.08,34.91978
84,7/30/2012,9008,21.97,16.32,101.6864,1.725,0,1.121612,0.9736505,0.92303,0.799,0.7543854,0.530068,0.3092857,10986,10952.02,33.97813
84,7/31/2012,9008,21.95667,16.32667,102.1136,1.725,0,1.1221,0.9737724,0.92303,0.799,0.7551128,0.5301366,0.3007143,10986,10952.96,33.03647
84,8/1/2012,9008,21.93633,16.37427,102.3864,1.725,0,1.122386,0.9738627,0.92303,0.799,0.7578536,0.5302001,0.2921429,10986,10953.91,32.09481
84,8/2/2012,9008,21.9222,16.4226,102.6182,1.725,0,1.122636,0.9739358,0.92303,0.799,0.7604257,0.5302486,0.2835714,10986,10954.85,31.15316
84,8/3/2012,9008,21.83313,16.48167,102.6364,1.725,0,1.12247,0.9740369,0.92303,0.799,0.7659706,0.5303991,0.275,10986,10955.79,30.2115
84,8/4/2012,9008,21.75647,16.535,102.6398,1.725,0,1.122313,0.9741209,0.92303,0.799,0.7708876,0.5305271,0.255,10986,10957.99,28.0143
84,8/5/2012,9008,21.75647,16.555,101.5165,1.725,0,1.120956,0.9738418,0.92303,0.799,0.7717652,0.5304071,0.2725,10986,10956.06,29.93685
84,8/6/2012,9008,21.76647,16.58833,101.6074,1.725,0,1.121087,0.9738536,0.92303,0.799,0.7728887,0.5304002,0.29,10986,10954.14,31.8594
84,8/7/2012,9008,21.7698,16.59167,101.6165,1.725,0,1.121105,0.9738522,0.92303,0.799,0.7729219,0.5303956,0.23,10986,10960.73,25.2678
84,8/8/2012,9008,21.73647,16.57833,101.5255,1.725,0,1.120925,0.973866,0.92303,0.799,0.7734678,0.5304415,0.32,10986,10950.84,35.1552
84,8/9/2012,9008,21.7398,16.565,101.4437,1.725,0,1.120834,0.9738419,0.92303,0.799,0.7727692,0.5304272,0.32,10986,10950.84,35.1552
84,8/10/2012,9008,21.74313,16.55167,101.4028,1.725,0,1.120791,0.973828,0.92303,0.799,0.7720706,0.5304172,0.34,10986,10948.65,37.3524
84,8/11/2012,9008,21.76313,16.52167,101.3937,1.725,0,1.120822,0.9738038,0.92303,0.799,0.7700773,0.5303828,0.36,10986,10946.45,39.5496
84,8/12/2012,9008,21.83647,16.485,101.4574,1.725,0,1.121054,0.9737393,0.92303,0.799,0.7660048,0.5302669,0.38,10986,10944.25,41.7468
84,8/13/2012,9008,21.9598,16.445,101.4983,1.725,0,1.121364,0.9736143,0.92303,0.799,0.7601563,0.5300647,0.4,10986,10942.06,43.944
84,8/14/2012,9008,22.0698,16.39833,101.4528,1.725,0,1.121542,0.9734823,0.92303,0.799,0.7545171,0.5298751,0.4,10986,10942.06,43.944
84,8/15/2012,9008,22.1298,16.315,101.5175,1.725,0,1.121747,0.973433,0.92303,0.799,0.7489651,0.5297772,0.4,10986,10942.06,43.944
84,8/16/2012,9008,22.22347,16.27073,102.7227,1.725,0,1.123398,0.9736358,0.92303,0.799,0.7440453,0.5297521,0.395,10986,10942.61,43.3947
84,8/17/2012,9008,22.2176,16.2224,102.6409,1.725,0,1.123286,0.9736215,0.92303,0.799,0.7421543,0.529753,0.39,10986,10943.16,42.8454
84,8/18/2012,9008,22.20333,16.17667,102.7409,1.725,0,1.123377,0.9736621,0.92303,0.799,0.7406418,0.5297878,0.385,10986,10943.7,42.2961
84,8/19/2012,9008,22.18333,16.13333,102.9773,1.725,0,1.12362,0.9737431,0.92303,0.799,0.7394134,0.5298512,0.38,10986,10944.25,41.7468
84,8/20/2012,9008,22.16,16.1,103.1818,1.725,0,1.123818,0.9738194,0.92303,0.799,0.7387201,0.5299125,0.245,10986,10959.08,26.9157
84,8/21/2012,9008,22.14667,16.06667,103.2273,1.725,0,1.123845,0.9738452,0.92303,0.799,0.737707,0.5299397,0.2383333,10986,10959.82,26.1833
84,8/22/2012,9008,22.09,16.04667,103.2273,1.725,0,1.123725,0.9739062,0.92303,0.799,0.7386499,0.5300343,0.2316667,10986,10960.55,25.4509
84,8/23/2012,9008,22.03667,16.04,103.2273,1.725,0,1.123613,0.9739636,0.92303,0.799,0.7400685,0.5301233,0.225,10986,10961.28,24.7185
84,8/24/2012,9008,21.96,16.02,103.2773,1.725,0,1.123512,0.9740585,0.92303,0.799,0.7416663,0.5302564,0.125,10986,10972.27,13.7325
84,8/25/2012,9008,21.93,15.99333,103.65,1.725,0,1.123899,0.9741827,0.92303,0.799,0.7414739,0.5303462,0.09,10986,10976.11,9.887401
84,8/26/2012,9008,21.91,15.99,103.7273,1.725,0,1.123951,0.9742232,0.92303,0.799,0.741975,0.5303877,0.09,10986,10976.11,9.887401
84,8/27/2012,9008,21.81333,16.00667,103.8,1.725,0,1.123835,0.9743446,0.92303,0.799,0.7458438,0.5305558,0.09,10986,10976.11,9.887401
84,8/28/2012,9008,21.65,16.01667,103.9773,1.725,0,1.123707,0.9745627,0.92303,0.799,0.7516552,0.5308495,0.11375,10986,10973.5,12.49658
84,8/29/2012,9008,21.47667,16.02333,103.9909,1.725,0,1.123359,0.9747516,0.92303,0.799,0.7577392,0.5311373,0.1375,10986,10970.89,15.10575
84,8/30/2012,9008,21.35333,16.04667,103.9364,1.725,0,1.123034,0.9748707,0.92303,0.799,0.7629561,0.5313394,0.16125,10986,10968.29,17.71492
84,8/31/2012,9008,21.17,16.04,103.9545,1.725,0,1.122671,0.9750717,0.92303,0.799,0.7689555,0.5316432,0.185,10986,10965.68,20.3241
84,9/1/2012,9008,21.04333,16.04,104.0864,1.725,0,1.122565,0.9752387,0.92303,0.799,0.7733675,0.5318646,0.305,10986,10952.49,33.5073
84,9/2/2012,9008,20.94333,16.04,104.2864,1.725,0,1.122598,0.9753928,0.92303,0.799,0.7768865,0.5320531,0.425,10986,10939.31,46.6905
84,9/3/2012,9008,20.85,16.0278,104.3318,1.725,0,1.122458,0.9755033,0.92303,0.799,0.7796423,0.5322105,0.545,10986,10926.13,59.8737
84,9/4/2012,9008,20.75887,16.03447,104.403,1.725,0,1.122353,0.9756174,0.92303,0.799,0.7832085,0.5323665,0.5583333,10986,10924.66,61.3385
84,9/5/2012,9008,20.66553,16.04113,104.4364,1.725,0,1.122199,0.975725,0.92303,0.799,0.7868847,0.532522,0.5716667,10986,10923.2,62.8033
84,9/6/2012,9008,20.7322,16.0478,103.347,1.725,0,1.121015,0.9754003,0.92303,0.799,0.7847807,0.5323051,0.585,10986,10921.73,64.2681
84,9/7/2012,9008,20.8322,16.0478,103.3652,1.725,0,1.121247,0.9752964,0.92303,0.799,0.7811917,0.5321429,0.585,10986,10921.73,64.2681
84,9/8/2012,9008,20.89887,16.0578,103.3061,1.725,0,1.121315,0.9752104,0.92303,0.799,0.7792731,0.5320274,0.66,10986,10913.49,72.5076
84,9/9/2012,9008,20.8922,16.07447,103.2061,1.725,0,1.12118,0.975194,0.92303,0.799,0.7802702,0.5320283,0.735,10986,10905.25,80.7471
84,9/10/2012,9008,20.89553,16.08113,103.1925,1.725,0,1.121171,0.9751872,0.92303,0.799,0.7804556,0.5320215,0.81,10986,10897.01,88.9866
84,9/11/2012,9008,20.93887,16.09113,103.2652,1.725,0,1.12135,0.9751575,0.92303,0.799,0.7793714,0.5319576,0.885,10986,10888.77,97.2261
84,9/12/2012,9008,20.9922,16.09447,103.1697,1.725,0,1.121346,0.9750772,0.92303,0.799,0.7776356,0.5318559,0.915,10986,10885.48,100.5219
84,9/13/2012,9008,21.0522,16.1078,103.0106,1.725,0,1.121279,0.9749744,0.92303,0.799,0.7761267,0.531741,0.945,10986,10882.18,103.8177
84,9/14/2012,9008,21.06887,16.1078,102.8925,1.725,0,1.121171,0.9749281,0.92303,0.799,0.7755415,0.5317014,0.975,10986,10878.89,107.1135
84,9/15/2012,9008,21.09553,16.10447,102.8849,1.725,0,1.121218,0.9748974,0.92303,0.799,0.7744563,0.5316567,1.005,10986,10875.59,110.4093
84,9/16/2012,9008,21.1422,16.0878,102.8379,1.725,0,1.121259,0.9748355,0.92303,0.799,0.7720749,0.5315748,1.035,10986,10872.29,113.7051
84,9/17/2012,9008,21.16887,16.05447,103.8955,1.725,0,1.122597,0.9750589,0.92303,0.799,0.7696463,0.5316391,1.065,10986,10869,117.0009
84,9/18/2012,9008,21.16553,16.03333,103.7409,1.725,0,1.122402,0.9750258,0.92303,0.799,0.7688099,0.5316288,1.029091,10986,10872.94,113.0559
84,9/19/2012,9008,21.18333,16.01667,103.5636,1.725,0,1.122225,0.9749644,0.92303,0.799,0.7674438,0.5315813,0.9931818,10986,10876.89,109.111
84,9/20/2012,9008,21.23333,15.99,103.5864,1.725,0,1.122357,0.974916,0.92303,0.799,0.7645229,0.5315013,0.9572727,10986,10880.83,105.166
84,9/21/2012,9008,21.16,15.96667,103.5318,1.725,0,1.122137,0.974982,0.92303,0.799,0.7659976,0.5316166,0.9213637,10986,10884.78,101.221
84,9/22/2012,9008,21.09333,15.94333,103.3545,1.725,0,1.121782,0.9750118,0.92303,0.799,0.7672511,0.5317082,0.8854545,10986,10888.72,97.27603
84,9/23/2012,9008,21.06,15.92667,103.3818,1.725,0,1.121745,0.9750542,0.92303,0.799,0.7676543,0.5317659,0.8495455,10986,10892.67,93.33106
84,9/24/2012,9008,21.06,15.9,103.4136,1.725,0,1.121784,0.9750618,0.92303,0.799,0.7664473,0.5317691,0.8136364,10986,10896.61,89.38609
84,9/25/2012,9008,21.01667,15.89,103.5227,1.725,0,1.121825,0.9751344,0.92303,0.799,0.7675,0.5318514,0.7777272,10986,10900.56,85.44112
84,9/26/2012,9008,20.95333,15.88,103.4591,1.725,0,1.121615,0.9751877,0.92303,0.799,0.769256,0.5319533,0.7418182,10986,10904.5,81.49615
84,9/27/2012,9008,20.89667,15.85667,103.4,1.725,0,1.121425,0.9752349,0.92303,0.799,0.7701797,0.5320405,0.7059091,10986,10908.45,77.55117
84,9/28/2012,9008,20.84333,15.82667,103.3727,1.725,0,1.121279,0.9752861,0.92303,0.799,0.770686,0.5321254,0.67,10986,10912.39,73.6062
84,9/29/2012,9008,20.83333,15.81333,103.4455,1.725,0,1.121347,0.975314,0.92303,0.799,0.7704287,0.5321491,0.71,10986,10908,78.0006
84,9/30/2012,9008,20.85333,15.85667,103.5955,1.725,0,1.121571,0.9753277,0.92303,0.799,0.7717046,0.5321313,0.7275,10986,10906.08,79.92316
84,10/1/2012,9008,20.87,15.91,103.6091,1.725,0,1.121622,0.9753129,0.92303,0.799,0.7735523,0.5321053,0.745,10986,10904.15,81.8457
84,10/2/2012,9008,20.93667,15.99,103.5773,1.725,0,1.121724,0.9752335,0.92303,0.799,0.7748463,0.5319927,0.695,10986,10909.65,76.3527
84,10/3/2012,9008,21.02667,16.05,103.6273,1.725,0,1.121973,0.9751483,0.92303,0.799,0.7744049,0.5318456,0.645,10986,10915.14,70.8597
84,10/4/2012,9008,21.1,16.11333,103.5909,1.725,0,1.122083,0.9750607,0.92303,0.799,0.7747006,0.5317213,0.595,10986,10920.63,65.36671
84,10/5/2012,9008,21.13667,16.18667,103.4955,1.725,0,1.122044,0.9749985,0.92303,0.799,0.7767271,0.5316513,0.545,10986,10926.13,59.8737
84,10/6/2012,9008,21.21,16.23667,103.0227,1.725,0,1.121626,0.9748063,0.92303,0.799,0.7764142,0.5314819,0.5183333,10986,10929.06,56.9441
84,10/7/2012,9008,21.25667,16.29333,102.8818,1.725,0,1.121553,0.9747218,0.92303,0.799,0.7773309,0.5313902,0.4916667,10986,10931.99,54.0145
84,10/8/2012,9008,21.31,16.34667,102.8227,1.725,0,1.121594,0.9746498,0.92303,0.799,0.7778624,0.5312959,0.465,10986,10934.92,51.0849
84,10/9/2012,9008,21.36333,16.36333,102.8455,1.725,0,1.121733,0.9745975,0.92303,0.799,0.7767543,0.5312057,0.48,10986,10933.27,52.7328
84,10/10/2012,9008,21.35667,16.39333,102.9409,1.725,0,1.121835,0.9746277,0.92303,0.799,0.7783254,0.5312266,0.495,10986,10931.62,54.3807
84,10/11/2012,9008,21.29,16.41333,103.15,1.725,0,1.121948,0.9747503,0.92303,0.799,0.7815458,0.5313628,0.51,10986,10929.97,56.0286
84,10/12/2012,9008,21.22333,16.46,103.3182,1.725,0,1.122011,0.9748627,0.92303,0.799,0.7859834,0.5314903,0.525,10986,10928.32,57.6765
84,10/13/2012,9008,21.15667,16.51667,103.4318,1.725,0,1.122009,0.9749618,0.92303,0.799,0.7908985,0.5316118,0.54,10986,10926.67,59.32441
84,10/14/2012,9008,21.09,16.58667,103.3727,1.725,0,1.121797,0.9750197,0.92303,0.799,0.7964458,0.5317156,0.555,10986,10925.03,60.9723
84,10/15/2012,9008,17.35146,16.60333,103.3455,3.625,0,1.121624,0.9750852,0.92303,0.799,0.9593079,0.5367323,0.57,10986,10923.38,62.6202
84,10/16/2012,9008,17.23798,16.61333,103.4,4,0,1.121544,0.9751737,0.92303,0.799,0.9658131,0.5369102,0.585,10986,10921.73,64.2681
84,10/17/2012,9008,17.12375,16.61333,103.8636,4.125,0,1.121896,0.9753905,0.92303,0.799,0.9718891,0.537137,0.6,10986,10920.08,65.916
84,10/18/2012,9008,17.61162,16.61333,104.0682,4.25,0,1.121949,0.9755385,0.92303,0.799,0.9464588,0.5365192,0.615,10986,10918.44,67.5639
84,10/19/2012,9008,17.59628,16.57667,104.1273,4.25,0,1.121811,0.9756595,0.92303,0.799,0.9452698,0.5365741,0.63,10986,10916.79,69.2118
84,10/20/2012,9008,17.58093,16.53667,104.1545,4.25,0,1.121705,0.9757375,0.92303,0.799,0.9439005,0.5366164,0.645,10986,10915.14,70.8597
84,10/21/2012,9008,17.56557,16.52333,104.2136,4.25,0,1.121498,0.9758942,0.92303,0.799,0.9439632,0.5366853,0.66,10986,10913.49,72.5076
84,10/22/2012,9008,17.55019,16.49,104.1,4.25,0,1.12115,0.9759756,0.92303,0.799,0.9429507,0.536725,0.641,10986,10915.58,70.42026
84,10/23/2012,9008,17.5348,16.47,104.0773,4.25,0,1.120871,0.9760996,0.92303,0.799,0.9426551,0.5367782,0.622,10986,10917.67,68.33292
84,10/24/2012,9008,17.51939,16.48667,103.8636,4.25,0,1.12036,0.9761804,0.92303,0.799,0.9443361,0.536815,0.603,10986,10919.75,66.24557
84,10/25/2012,9008,17.50397,16.47667,103.8818,4.25,0,1.120257,0.9762493,0.92303,0.799,0.9445822,0.5368544,0.584,10986,10921.84,64.15823
84,10/26/2012,9008,17.48854,16.46667,103.9364,4.25,0,1.120358,0.9762436,0.92303,0.799,0.9448292,0.5368747,0.565,10986,10923.93,62.0709
84,10/27/2012,9008,17.4731,16.44,103.9864,4.25,0,1.120524,0.976201,0.92303,0.799,0.9441768,0.5368851,0.53,10986,10927.77,58.2258
84,10/28/2012,9008,17.45764,16.40333,103.9273,4.25,0,1.120521,0.9761517,0.92303,0.799,0.9429832,0.536891,0.5833333,10986,10921.92,64.085
84,10/29/2012,9008,17.44217,16.36333,103.8545,4.25,0,1.120433,0.9761353,0.92303,0.799,0.9416078,0.5369054,0.6366667,10986,10916.06,69.9442
84,10/30/2012,9008,17.42668,16.31667,103.85,4.25,0,1.120399,0.9761486,0.92303,0.799,0.9398698,0.5369295,0.69,10986,10910.2,75.8034
84,10/31/2012,9008,17.41118,16.27667,103.7591,4.25,0,1.120289,0.976128,0.92303,0.799,0.9384909,0.5369424,0.5925,10986,10920.91,65.09205
84,11/1/2012,9008,17.39567,16.23,103.6955,4.25,0,1.120211,0.9761136,0.92303,0.799,0.9367487,0.5366138,0.495,12796.5,12733.16,63.34267
84,11/2/2012,9008,17.38014,16.20667,103.7955,4.25,0,1.120333,0.9761363,0.92303,0.799,0.9362715,0.5366433,0.3,12796.5,12758.11,38.3895
84,11/3/2012,9008,17.3646,16.20667,103.7364,4.25,0,1.120261,0.9761229,0.92303,0.799,0.9370623,0.5366591,0.3,12796.5,12758.11,38.3895
84,11/4/2012,9008,17.34904,16.18667,103.8455,4.25,0,1.120324,0.9761835,0.92303,0.799,0.9367673,0.5367038,0.495,12796.5,12733.16,63.34267
84,11/5/2012,9008,17.33348,16.16,103.8636,4.25,0,1.120346,0.9761876,0.92303,0.799,0.9361094,0.5367264,0.22,12796.5,12768.35,28.1523
84,11/6/2012,9008,17.31789,16.14667,103.8318,4.25,0,1.12028,0.9761949,0.92303,0.799,0.9361778,0.5367485,0.22,12796.5,12768.35,28.1523
84,11/7/2012,9008,17.3023,16.12333,103.7591,4.25,0,1.120191,0.9761784,0.92303,0.799,0.9357016,0.5367633,0.22,12796.5,12768.35,28.1523
84,11/8/2012,9008,17.28668,16.09333,103.8273,4.25,0,1.120274,0.9761938,0.92303,0.799,0.9348615,0.5367902,0.22,12796.5,12768.35,28.1523
84,11/9/2012,9008,17.27106,16.06333,104.0318,4.25,0,1.120523,0.97624,0.92303,0.799,0.9340206,0.5368288,0.22,12796.5,12768.35,28.1523
84,11/10/2012,9008,17.25542,16.04667,103.9909,4.25,0,1.120438,0.9762487,0.92303,0.799,0.9339079,0.5368512,0.22,12796.5,12768.35,28.1523
84,11/11/2012,9008,17.23977,16.03333,104.0227,4.25,0,1.120373,0.9763098,0.92303,0.799,0.9339783,0.5368896,0.025,12796.5,12793.3,3.199125
84,11/12/2012,9008,17.2241,16.02,103.7364,4.25,0,1.119954,0.9762813,0.92303,0.799,0.9340495,0.5368959,0.025,12796.5,12793.3,3.199125
84,11/13/2012,9008,17.20842,16.00667,103.6773,4.25,0,1.119882,0.9762681,0.92303,0.799,0.9341215,0.536912,0.025,12796.5,12793.3,3.199125
84,11/14/2012,9008,17.19272,16,103.8409,4.25,0,1.120075,0.9763085,0.92303,0.799,0.9345602,0.536948,0.025,12796.5,12793.3,3.199125
84,11/15/2012,9008,17.17701,15.99,104.0545,4.25,0,1.120321,0.9763636,0.92303,0.799,0.9348174,0.5369893,0.025,12796.5,12793.3,3.199125
84,11/16/2012,9008,17.16128,15.98,104.2227,4.25,0,1.120512,0.9764085,0.92303,0.799,0.9350757,0.5370267,0.025,12796.5,12793.3,3.199125
84,11/17/2012,9008,17.14554,15.95667,104.4318,4.25,0,1.120752,0.9764624,0.92303,0.799,0.9346018,0.5370675,0.025,12796.5,12793.3,3.199125
84,11/18/2012,9008,17.12979,15.93667,104.6409,4.25,0,1.120993,0.9765161,0.92303,0.799,0.9343113,0.537113,0.025,12796.5,12793.3,3.199125
84,11/19/2012,9008,17.11402,15.93,104.8227,4.25,0,1.121201,0.9765637,0.92303,0.799,0.9347558,0.5351148,0.025,15553.35,15549.46,3.888337
84,11/20/2012,9008,17.09824,15.93,104.7909,4.25,0,1.121148,0.9765638,0.92303,0.799,0.9355695,0.5351367,0.025,15553.35,15549.46,3.888337
84,11/21/2012,9008,17.08244,15.93,104.9955,4.25,0,1.121384,0.9766163,0.92303,0.799,0.9363853,0.5351803,0.025,15553.35,15549.46,3.888337
84,11/22/2012,9008,17.06663,15.91667,105.1409,4.25,0,1.121547,0.9766555,0.92303,0.799,0.9364668,0.5352185,0.025,15553.35,15549.46,3.888337
84,11/23/2012,9008,17.0508,15.92,105.4409,4.25,0,1.121691,0.9768352,0.92303,0.799,0.9374707,0.5353079,0.025,15553.35,15549.46,3.888337
84,11/24/2012,9008,17.03496,15.91333,105.3727,4.25,0,1.12158,0.9768344,0.92303,0.799,0.9379236,0.5353288,0.025,15553.35,15549.46,3.888337
84,11/25/2012,9008,17.0191,15.90667,105.2364,4.25,0,1.121177,0.9769253,0.92303,0.799,0.9383782,0.5353762,0.025,15553.35,15549.46,3.888337
84,11/26/2012,9008,17.00323,15.9,105.0727,4.25,0,1.120769,0.9769964,0.92303,0.799,0.9388342,0.5354168,0.025,15553.35,15549.46,3.888337
84,11/27/2012,9008,16.98734,15.89447,104.9909,4.25,0,1.120433,0.9770997,0.92303,0.799,0.9393548,0.535469,0.025,15553.35,15549.46,3.888337
84,11/28/2012,9008,16.97145,15.88113,104.8955,4.25,0,1.120163,0.9771576,0.92303,0.799,0.9394438,0.535507,0.025,15553.35,15549.46,3.888337
84,11/29/2012,9008,16.95553,15.86447,104.8379,4.25,0,1.119933,0.9772273,0.92303,0.799,0.9393485,0.5355493,0.025,15553.35,15549.46,3.888337
84,11/30/2012,9008,16.9396,15.8478,104.8334,4.25,0,1.119789,0.9772978,0.92303,0.799,0.9392538,0.5355933,0.025,15553.35,15549.46,3.888337
84,12/1/2012,9008,16.92365,15.84447,104.7515,4.25,0,1.119557,0.9773482,0.92303,0.799,0.9399022,0.5356292,0.0325,15553.35,15548.29,5.054839
84,12/2/2012,9008,16.90769,15.83113,104.7379,4.25,0,1.119388,0.9774241,0.92303,0.799,0.9399952,0.5356743,0.04,15553.35,15547.13,6.22134
84,12/3/2012,9008,16.89172,15.8278,104.6834,4.25,0,1.119016,0.9775701,0.92303,0.799,0.940647,0.5357392,0.2575,15553.35,15513.3,40.04987
84,12/4/2012,9008,16.87572,15.82113,104.7106,4.25,0,1.118723,0.9777443,0.92303,0.799,0.9411147,0.535819,0.475,15553.35,15479.47,73.87841
84,12/5/2012,9008,16.61773,15.8156,104.797,4,0,1.118515,0.977925,0.92303,0.799,0.9545568,0.5362462,0.5066667,15553.35,15474.55,78.80363
84,12/6/2012,9008,16.51186,15.80893,104.8697,4,0,1.118299,0.9780978,0.92303,0.799,0.9599366,0.5364491,0.5383334,15553.35,15469.62,83.72887
84,12/7/2012,9008,16.40531,15.82893,104.9045,4,0,1.118065,0.9782484,0.92303,0.799,0.9669488,0.5366449,0.57,15553.35,15464.7,88.65409
84,12/8/2012,9008,16.29806,15.83227,104.7182,4,0,1.117753,0.9782532,0.92303,0.799,0.9731247,0.5367986,0.581875,15553.35,15462.85,90.50105
84,12/9/2012,9008,16.1901,15.83893,104.6273,4,0,1.117351,0.9783856,0.92303,0.799,0.9796115,0.5369874,0.59375,15553.35,15461,92.34801
84,12/10/2012,9008,16.08141,15.8456,104.6985,4,0,1.117369,0.9784361,0.92303,0.799,0.9862219,0.5371627,0.605625,15553.35,15459.16,94.19497
84,12/11/2012,9008,15.97199,15.6656,104.5939,4,0,1.116833,0.9786273,0.92303,0.799,0.981983,0.5373431,0.6175,15604.1,15507.74,96.35532
84,12/12/2012,9008,15.86181,15.48447,104.4621,4,0,1.116277,0.9788064,0.92303,0.799,0.9776659,0.5375248,0.629375,15654.85,15556.32,98.52769
84,12/13/2012,9008,15.75086,15.26447,104.3712,4,0,1.115641,0.9790631,0.92303,0.799,0.9710211,0.537725,0.64125,15705.59,15604.88,100.7121
84,12/14/2012,9008,15.63912,15.04447,104.4348,4,0,1.115208,0.9793434,0.92303,0.799,0.9643335,0.5379409,0.653125,15756.34,15653.43,102.9086
84,12/15/2012,9008,15.52658,14.86113,104.2757,4,0,1.11453,0.9795663,0.92303,0.799,0.9598163,0.5381312,0.665,15807.09,15701.97,105.1172
84,12/16/2012,9008,15.41322,14.66447,104.103,4,0,1.113848,0.9797804,0.92303,0.799,0.9544743,0.5383239,0.709375,15857.84,15745.35,112.4916
84,12/17/2012,9008,15.29901,14.50113,103.8939,4,0,1.113171,0.9799631,0.92303,0.799,0.9511477,0.5385036,0.75375,15908.59,15788.68,119.911
84,12/18/2012,9008,15.18395,14.31113,103.7545,4,0,1.112731,0.9800793,0.92303,0.799,0.9461803,0.5386689,0.798125,15959.34,15831.96,127.3755
84,12/19/2012,9008,15.06801,14.2078,103.8,4,0,1.112504,0.9802377,0.92303,0.799,0.9465758,0.5388565,0.8425,16010.08,15875.2,134.885
84,12/20/2012,9008,14.95117,14.17,103.7364,4,0,1.112442,0.9802173,0.92303,0.799,0.95113,0.5389917,0.886875,16060.83,15918.39,142.4395
84,12/21/2012,9008,14.83341,14.12,103.5909,4,0,1.112236,0.9802049,0.92303,0.799,0.9550378,0.5391331,0.93125,16111.58,15961.54,150.0391
84,12/22/2012,9008,14.71471,14.05333,103.4727,4,0,1.112049,0.9802049,0.92303,0.799,0.9580031,0.5392755,0.975625,16162.33,16004.65,157.6837
84,12/23/2012,9008,14.59504,13.93,103.5318,4,0,1.111964,0.9803002,0.92303,0.799,0.957447,0.5394536,1.02,16213.08,16047.71,165.3734
84,12/24/2012,9008,14.47439,13.74667,103.4682,4,0,1.111624,0.980428,0.92303,0.799,0.9530743,0.5396331,1.1,16263.83,16084.92,178.9021
84,12/25/2012,9008,14.35271,13.55333,103.2,4,0,1.110984,0.9805443,0.92303,0.799,0.9480457,0.5398101,0.9666666,16314.58,16156.87,157.7076
84,12/26/2012,9008,14.23,13.54667,103.1682,4,0,1.110938,0.9805421,0.92303,0.799,0.9552308,0.5399616,0.8333333,16365.32,16228.95,136.3777
84,12/27/2012,9008,14.10622,13.54333,103.1773,4,0,1.110956,0.9805402,0.92303,0.799,0.9628204,0.5401211,0.7,16416.07,16301.16,114.9125
84,12/28/2012,9008,13.98135,13.57667,103.15,4,0,1.110977,0.9805056,0.92303,0.799,0.9730479,0.540269,0.6525,16466.82,16359.38,107.446
84,12/29/2012,9008,13.85535,13.61,103.1591,4,0,1.111044,0.9804778,0.92303,0.799,0.9835213,0.5404264,0.605,16517.57,16417.64,99.93129
84,12/30/2012,9005,13.38044,13.1375,102.9,4,0,1.110008,0.9808152,0.92303,0.799,0.9831453,0.5450163,0.2145833,14552.44,14521.21,31.22711
84,12/31/2012,9005,13.45854,13.16111,102.9,4,0,1.11011,0.9807605,0.92303,0.799,0.9794762,0.545123,0.1875,14591.26,14563.9,27.35861
84,1/1/2013,9005,13.53619,13.16,102.9688,4,0,1.110162,0.9807901,0.92303,0.799,0.9741802,0.5452381,0.20375,14630.08,14600.27,29.80878
84,1/2/2013,9005,13.61338,13.35,103.1944,4,0,1.110817,0.9806287,0.92303,0.799,0.9820179,0.5453308,0.22,14668.9,14636.62,32.27157
84,1/3/2013,9005,13.69014,13.33333,103.025,4,0,1.110467,0.9806738,0.92303,0.799,0.9757666,0.5454431,0.23625,14707.71,14672.97,34.74697
84,1/4/2013,9005,13.76646,13.33462,102.8864,4,0,1.110288,0.9806532,0.92303,0.799,0.9708214,0.5455394,0.2525,14746.53,14709.3,37.235
84,1/5/2013,9005,13.84235,13.33214,102.8545,4,0,1.110242,0.9806513,0.92303,0.799,0.9657021,0.5456447,0.26875,14785.35,14745.62,39.73564
84,1/6/2013,9005,13.91783,13.35333,102.8136,4,0,1.110199,0.9806399,0.92303,0.799,0.9622445,0.5457416,0.285,14824.17,14781.92,42.24889
84,1/7/2013,9005,13.99289,13.37667,102.6864,4,0,1.109953,0.9806649,0.92303,0.799,0.9589905,0.5458447,0.30125,14862.99,14818.22,44.77476
